puzzle_id	variant	source_index	known_length	found_length	delta	run_puzzle_id	depth_index	found_depth	owner_rank	solution_path	source_solution	source_file
249	original	0	75	72	-3	249	68	69	6	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-R.-BR.-U.L.-FL.F.L.-F.-F.-R.BR.U.R.DR.R.-DR.-DR.BR.DR.-R.-DR.BR.F.-BL.U.U.-L.U.U.L.-BR.-BL.-U.BL.-F.BL.U.L.-BL.DL.-L		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	72	-3	249	68	69	6	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-R.-BR.-U.L.-FL.F.L.-F.-F.-R.BR.U.R.DR.R.-DR.-DR.BR.DR.-R.-DR.BR.F.-BL.U.U.-L.U.U.L.-BR.-BL.-U.BL.BL.-F.U.L.-BL.DL.-L		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	72	-3	249	68	69	3	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-R.-U.L.-FL.L.-U.L.-DR.U.U.BR.BR.BL.-U.-BR.-U.R.-BL.BR.-BL.DL.-U.-L.BL.-BR.-R.-BL.DR.-BR.DR.U.BR.-U.-F.U.U.-BR.R.-DR.-R.-DR		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	72	-3	249	68	69	3	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-R.-U.L.-FL.L.-U.L.-DR.U.U.BR.BR.BL.-U.-BR.-U.R.-BL.BR.-BL.DL.-U.-L.BL.-BR.-R.-BL.DR.-BR.U.BR.-U.-F.U.U.-BR.DR.R.-DR.-R.-DR		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	72	-3	249	68	69	3	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-R.-U.L.-FL.R.F.L.-F.-U.-R.-F.-BR.DR.R.-U.-DR.-FR.-U.-DR.BR.DR.FR.-DR.BR.L.BL.-U.BR.B.U.BR.DR.-B.-BL.B.-DR.-B.-BL.DL.-BR.-L		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	0	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.-L.U.BL.D.DL.-U.L.-FL.-R.L.-R.-F.U.-F.-R.F.R.R.U.-R.L.DL.B.BR.-R.-R.-BR.-BL.-BR.-L.BL.-B.-DR.-B.-B.-BR.BL.BR.B.-BL.B.U.-L.-F.U.F.L.U		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	7	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.-L.U.BL.D.DL.-U.L.-FL.-R.L.-R.-F.U.-F.-R.F.R.R.U.-R.L.DL.B.BR.-R.-R.-BR.-BL.-BR.-L.BL.-B.-DR.-B.-B.-BR.BL.BR.B.-BL.U.-L.-F.B.U.F.L.U		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	7	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.-L.U.BL.D.DL.-U.L.-FL.-R.L.-R.-F.U.-F.-R.F.R.R.U.-R.L.DL.B.BR.-R.-R.-BR.-BL.-BR.-L.BL.-B.-DR.-B.-B.-BR.BL.BR.B.-BL.U.-L.-F.U.F.L.B.U		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	0	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.-L.U.BL.D.DL.-U.L.-FL.-R.L.-R.-F.U.-F.-R.F.R.R.U.-R.L.DL.B.BR.-R.-R.-BR.-BL.-BR.-L.BL.-B.-DR.-B.-B.-BR.BL.BR.B.-BL.U.-L.B.-F.U.F.L.U		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	6	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.-L.U.BL.D.DL.-U.L.-FL.-R.L.-R.-F.U.U.L.DL.B.U.-BL.-BR.BL.-U.DR.R.-DR.-B.-U.R.R.U.-R.-DR.-R.-L.U.-BR.-BR.U.R.U.-R.BR.BR.BR.U.BR.R.-U		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	2	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.-L.U.BL.D.DL.-U.L.-FL.-R.L.-R.-F.U.U.L.DL.B.U.-BL.-BR.BL.-U.DR.R.-DR.-B.-U.R.R.U.-R.-DR.-R.-L.U.BR.BR.BR.U.R.U.-R.-BR.-BR.U.BR.R.-U		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	1	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-BR.-R.-U.L.-FL.BR.L.-U.-U.L.DL.B.-BL.-BR.BL.U.R.U.-L.-F.-FR.R.-U.-B.-BR.-DR.BR.-R.-BR.DR.-R.-DR.R.BR.-B.U.BR.DR.FR.-R.-DR.B		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	1	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-BR.-R.-U.L.-FL.BR.L.-U.-U.L.DL.B.-BL.-BR.BL.U.R.U.-L.-F.-FR.R.-U.-B.-BR.-DR.BR.-R.-BR.DR.-R.-DR.R.BR.U.-B.BR.DR.FR.-R.-DR.B		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	0	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-BR.-R.-U.L.-FL.BR.L.-U.-U.L.DL.B.-BL.DR.-BR.-DR.BL.U.-F.R.R.F.U.-L.DR.-B.BR.-F.U.-BR.-U.-R.B.-DR.-B.R.-U.-R.-DR.R.U.-R		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	0	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-BR.-R.-U.L.-FL.BR.L.-U.-U.L.DL.B.-BL.DR.-BR.-DR.BL.U.-F.R.R.F.U.-L.DR.-B.BR.-F.U.-BR.-U.-R.B.-DR.R.-B.-U.-R.-DR.R.U.-R		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	67	68	2	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-BR.-R.-U.L.-FL.BR.L.-U.-U.L.DL.B.-BL.DR.-BR.-DR.BL.U.-F.R.R.F.U.-L.DR.-B.BR.-F.U.-BR.-U.-R.B.-DR.R.-U.-B.-R.-DR.R.U.-R		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	7	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-BR.-R.-U.L.-FL.BR.L.-U.-U.L.DL.B.-BL.DR.-BR.-DR.BL.U.-F.R.R.F.U.-L.DR.-B.BR.-F.U.-BR.-U.-R.B.-DR.R.-U.-R.-B.-DR.R.U.-R		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	4	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-BR.-R.-U.L.-FL.L.-U.L.U.-L.-F.-U.-R.BR.R.R.F.L.-U.BR.R.-BL.-U.-BR.DL.BL.U.BR.BR.-U.-BL.U.BL.BR.BR.BR.-BL.-L.-R.-F.R.-DR		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	4	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-BR.-R.-U.L.-FL.L.-U.L.U.-L.-F.-U.-R.BR.R.R.F.L.-U.BR.R.-BL.-U.-BR.DL.BL.U.BR.BR.-U.-BL.U.BL.BR.BR.BR.-BL.-R.-L.-F.R.-DR		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	5	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-BR.-R.-U.L.-FL.L.-U.L.U.-L.-F.-U.-R.BR.R.R.F.L.-U.BR.R.-BL.-U.-BR.DL.BL.U.BR.BR.-U.-BL.U.BL.BR.BR.BR.-R.-BL.-L.-F.R.-DR		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	6	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-R.-BR.-U.L.-FL.BR.-F.R.-BR.F.L.-F.R.-U.-U.-R.BR.-U.-BR.R.-DR.BL.-BR.-BL.-BR.-BR.U.BL.-BR.-BL.-B.BR.B.L.BR.-BL.-BR.-L.-U.L.DL.-L		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	6	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-R.-BR.-U.L.-FL.BR.-F.R.-BR.F.L.-F.R.-U.-U.-R.BR.-U.-BR.R.-DR.BL.-BR.-BL.-BR.-BR.U.BL.-BR.-BL.-B.BR.B.L.BR.-BL.-L.-BR.-U.L.DL.-L		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	6	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-R.-BR.-U.L.-FL.BR.-F.R.-BR.F.L.-F.R.-U.-U.-R.BR.-U.-BR.R.-DR.BL.U.-BL.-L.BL.-BR.-BL.L.-BR.-U.-BR.-BR.-B.BR.B.BR.-BL.L.DL.-BR.-L		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	7	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-R.-BR.-U.L.-FL.BR.L.-F.R.-BR.R.-U.-U.-DR.-R.BR.-U.-BR.R.BL.-BR.-BL.U.-BR.-U.L.-BR.-U.-B.-BL.BR.BL.-BR.U.-BL.-DL.-BL.DL.B.BL.DL.-L		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	6	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-R.-BR.-U.L.-FL.F.L.-F.-F.-R.BR.U.R.DR.R.-DR.-DR.BR.DR.-R.-DR.BR.F.-BL.U.U.-L.U.U.L.-BR.-BL.-U.-BL.-BL.-BL.-F.U.L.-BL.DL.-L		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	6	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-R.-BR.-U.L.-FL.F.L.-F.-F.-R.BR.U.R.DR.R.-DR.-DR.BR.DR.-R.-DR.BR.F.-BL.U.U.-L.U.U.L.-BR.-BL.-U.-BL.-F.-BL.-BL.U.L.-BL.DL.-L		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	67	68	0	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-R.-BR.-U.L.-FL.F.L.-F.-F.-R.BR.U.R.DR.R.DR.DR.DR.BR.DR.-R.-DR.BR.-BL.F.U.U.-L.U.U.-BR.L.-BL.-U.-F.BL.BL.U.L.-BL.DL.-L		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	67	68	0	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-R.-BR.-U.L.-FL.F.L.-F.-F.-R.BR.U.R.DR.R.DR.DR.DR.BR.DR.-R.-DR.BR.-BL.F.U.U.-L.U.U.-BR.L.-BL.-U.BL.-F.BL.U.L.-BL.DL.-L		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	3	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-R.-BR.-U.L.-FL.L.-U.-U.L.BL.U.-BL.U.-F.R.F.R.-U.-R.-U.-U.R.-BR.-BL.-U.DL.-R.-U.-L.BR.BR.-DR.-F.-R.-U.DR.-BR.-DR.R.BR.U.BR		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	3	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-R.-BR.-U.L.-FL.L.-U.-U.L.BL.U.-BL.U.-F.R.F.R.-U.-R.-U.-U.R.-BR.-BL.-U.DL.-R.-U.-L.BR.BR.-DR.-F.-R.DR.-U.-BR.-DR.R.BR.U.BR		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	5	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-R.-BR.-U.L.-FL.L.U.-F.R.BR.-DR.BR.DR.-BR.-R.-DR.-R.-U.-BR.-U.L.-BL.DL.-L.U.BL.-BR.-BL.-BR.-BL.R.U.-R.U.BL.-U.BR.BL.R.BR.-BL.-BR		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	5	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-R.-BR.-U.L.-FL.L.U.-F.R.BR.-DR.BR.DR.-BR.-R.-DR.-R.-U.-BR.-U.L.-BL.DL.-L.U.BL.-BR.-BL.-BR.-BL.R.U.-R.U.BL.-U.BR.R.BL.BR.-BL.-BR		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	5	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-R.-BR.-U.L.-FL.L.U.-F.R.BR.-DR.BR.DR.-BR.-R.-DR.-R.-U.-BR.-U.L.-BL.DL.U.BL.-U.-BR.-R.-BR.U.-BL.-U.-L.R.U.-BR.R.U.U.-BL.-U.BL		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	5	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-R.-BR.-U.L.-FL.L.U.-F.R.BR.-DR.BR.DR.-BR.-R.-DR.-R.-U.-U.-R.L.-BL.DL.-L.-BL.-BR.R.-U.-BR.-U.BL.-U.BR.-R.BR.BL.-B.-BL.R.R.B.U		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	5	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-R.-BR.-U.L.-FL.L.U.-F.R.BR.-DR.BR.DR.-BR.-R.-DR.-R.-U.-U.-R.L.-BL.DL.-L.-BL.-BR.R.-U.-BR.-U.BL.-U.BR.-R.BR.BL.-B.R.R.-BL.B.U		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	5	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-R.-BR.-U.L.-FL.L.U.-F.R.BR.-DR.BR.DR.-BR.-R.-DR.-R.-U.-U.-R.L.-BL.DL.-L.-BL.-BR.R.-U.-BR.-U.BL.-U.BR.-R.BR.BL.R.-B.R.-BL.B.U		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	5	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-R.-BR.-U.L.-FL.L.U.-F.R.BR.-DR.BR.DR.-BR.-R.-DR.-R.-U.-U.-R.L.-BL.DL.-L.-BL.-BR.R.-U.-BR.-U.BL.-U.BR.-R.BR.BL.R.R.-B.-BL.B.U		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	67	68	1	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-R.-BR.-U.L.-FL.L.U.-F.R.BR.-DR.BR.DR.-BR.-R.-DR.-R.-U.-U.-R.L.-BL.DL.-L.-BL.-BR.R.-U.-BR.-U.BL.-U.BR.-R.BR.R.BL.R.-B.-BL.B.U		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	2	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-R.-BR.-U.L.-FL.L.U.-F.R.BR.-DR.BR.DR.-BR.-R.-DR.-R.-U.-U.-R.L.-BL.DL.-L.-BL.-BR.R.-U.-BR.-U.BL.-U.BR.-R.BR.R.R.BL.-B.-BL.B.U		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
249	original	0	75	73	-2	249	68	69	1	BL.BL.FR.-DR.BR.FR.F.R.-D.-D.-DR.FL.D.FL.-L.-BL.-FL.F.B.-R.-BL.-FR.-FR.B.-FL.D.-L.U.BL.DL.-R.-R.-BR.-U.L.-FL.L.U.-F.R.BR.-DR.BR.DR.-BR.-R.-DR.-R.-U.-U.L.-BL.DL.-L.-R.-BR.R.-U.-BR.-U.BL.-BR.-BL.BR.-U.-R.-DR.BR.DR.BR.R.R.U		solve_bucket_fresh_len75_remaining_k1_5_bw100m_prebuilt.tsv
